URL,Title,Location,Price,Bedrooms,Bathrooms,Area,PropertyType
https://www.mawa.om/en/rent/400-sqm-road-facing-showroom-for-rent-in-ruwi-1725970170-1813,400 SQM Road-Facing Showroom for Rent in Ruwi,"Ruwi, Muscat, Oman","2,500 OMR",,,,Showroom
https://www.mawa.om/en/rent/three-bedroom-villa-madinat-sultan-qaboos-1720444286-4504,"Three bedroom villa, Madinat Sultan Qaboos","Madinat As Sultan Qaboos, Muscat, Oman",450 OMR,3,4,,Villa
https://www.mawa.om/en/rent/spacious-4-2-maids-bedroom-villa-for-rent-in-mq-ref-121gm-1722845636-804,Spacious 4 + 2 Maid’s bedroom Villa for Rent in MQ| REF 121GM,,"1,450 OMR",4+2,5,,Villa
https://www.mawa.om/en/rent/office-for-rent-1600838052-4290,Office for rent,"Qurum, Muscat, Oman",800 OMR,,2,170 sqr mtr,Office Space
https://www.mawa.om/en/rent/2-br-apartment-in-mumtaz-plaza-ruwi-1744788329-1665,"2 BR Apartment in Mumtaz Plaza, Ruwi","Ruwi, Muscat, Oman",300 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/5-br-maids-room-spacious-villa-in-azaiba-1744722469-8700,5 BR + Maid’s Room Spacious Villa in Azaiba,"Azaiba, Muscat, Oman",730 OMR,5,6,,Villa
https://www.mawa.om/en/rent/fantastic-villa-for-rent-in-mq-ref-78ic-1752060411-6536,Fantastic Villa for rent in MQ| REF 78iC,"Madinat As Sultan Qaboos, Muscat, Oman",700 OMR,4,6,,Villa
https://www.mawa.om/en/rent/newly-renovated-two-bedroom-apartments-shatti-al-qurum-muscat-1631594580-8364,"Newly Renovated Two Bedroom Apartments for rent in Shatti Al  Qurum, Muscat","Shatti Al Qurum, Muscat, Oman",450 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-al-khuwair-ref-583mb-1724219426-3868,Shop for Rent in Al Khuwair |REF 583MB,"Al Khuwair, Muscat, Oman","1,000 OMR",,,,Commercial
https://www.mawa.om/en/rent/rennovated-property-with-brand-new-furnished-options-available-1612881113-2928,Rennovated Property with Brand New Furnished Options Available,,"1,640 OMR",,,,Office Space
https://www.mawa.om/en/rent/hatat-complex-a-b-muscat-three-bedroom-apartments-1634388493-4777,3 Bedroom Apartment for rent in Wattayya Hatat Complex,"Wattayyah, Muscat, Oman",600 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/205-sqm-spacious-office-for-rent-al-khuwair-1744723475-5355,205 SQM Spacious Office for Rent – Al Khuwair,"Al Khuwair, Muscat, Oman",650 OMR,,,,Office Space
https://www.mawa.om/en/rent/great-office-space-for-rent-in-al-khuwair-ref-951bm-1723985408-942,Great Office Space for Rent in Al Khuwair | REF 951BM,"Al Khuwair, Muscat, Oman",750 OMR,,,,Commercial
https://www.mawa.om/en/rent/wonderful-townhouse-for-rent-in-al-mouj-ref-558tb-1723441957-3728,Wonderful Townhouse for Rent in Al Mouj | REF 558TB,"Al Mouj, Muscat, Oman","1,350 OMR",3+1,4,,Villa
https://www.mawa.om/en/rent/nice-twin-villa-for-rent-in-mq-ref-462bb-1716207678-653,Nice Twin Villa for Rent in MQ | REF 462BB,"Madinat As Sultan Qaboos, Muscat, Oman",550 OMR,4,5,300 sqr mtr,Twin Villa
https://www.mawa.om/en/rent/luxury-twin-villa-for-rent-in-mq-ref-940tb-1742891042-9019,Luxury Twin Villa for Rent in MQ| REF 940TB,"Madinat As Sultan Qaboos, Muscat, Oman","1,700 OMR",5,6,,Twin Villa
https://www.mawa.om/en/rent/primary-location-shop-for-rent-in-al-khoud-6-ref-260sb-1722847474-7376,Primary location Shop for Rent in AL Khoud 6| REF 260SB,"Al Khoud, Muscat, Oman","1,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/commercial-standalone-villa-for-rent-in-shatti-al-qurum-ref-388yb-1722847667-5988,Commercial Standalone Villa for Rent in Shatti Al Qurum | REF 388YB,"Shatti Al Qurum, Muscat, Oman","2,300 OMR",,4,,Villa
https://www.mawa.om/en/rent/four-bedroom-villa-mawaleh-north-1708254487-3121,"Four bedroom villa, Mawaleh North","Al Mawaleh North, Muscat, Oman",750 OMR,4,4,,Villa
https://www.mawa.om/en/rent/2-br-lovely-flat-located-in-ruwi-1717508663-7462,2 BR Lovely Flat Located in Ruwi,"Ruwi, Muscat, Oman",250 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-6-desk-office-with-free-services-1717506602-611,Fully Furnished 6 Desk Office with Free Services,"Azaiba, Muscat, Oman",589 OMR,,,,Office Space
https://www.mawa.om/en/rent/modern-three-bedroom-plus-guest-room-apartment-ansab-1738153309-2268,"Modern three bedroom plus guest room apartment ,Ansab","Ansab, Muscat, Oman",400 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-in-azaiba-ref-3mc-1745999548-473,Brand New Office Space for Rent in Azaiba | REF 3MC,"Azaiba, Muscat, Oman",6 OMR,,,86 sqr mtr,Office Space
https://www.mawa.om/en/rent/type-1f-one-bedroom-apartment-almeria-east-al-mouj-muscat-1708259496-9405,"Type 1F, one bedroom apartment, Almeria East, Al Mouj Muscat","Al Mouj, Muscat, Oman",450 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/2-br-maids-room-apartment-in-azaiba-with-amenities-nearby-1744788098-2819,2 BR + Maid’s Room Apartment in Azaiba with Amenities Nearby,"Azaiba, Muscat, Oman",300 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/beautiful-4-bedrooms-villa-for-rent-in-north-al-hail-1685592924-8359,Beautiful 4 Bedrooms Villa For Rent in North Al Hail,"Al Hail, Muscat, Oman",450 OMR,4,4,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-al-seeb-1607594674-2272,For Rent Flat In Al Seeb,"Seeb, Muscat, Oman",140 OMR,1,2,70 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-flat-in-ruwi-1603376619-5676,"1 BHK Flat for rent in Ruwi, Muscat","Ruwi, Muscat, Oman",180 OMR,1,2,75 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-2-bhk-located-in-al-mouj-1603375456-3881,"2 BHK flat for rent in Al Mouj, Muscat, Oman","Al Mouj, Muscat, Oman",550 OMR,2,3,150 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-villa-in-al-muna-bousher-1606665798-9458,For Rent Villa In Al Muna Bousher,"Bawshar, Muscat, Oman",650 OMR,4,5,500 sqr mtr,Villa
https://www.mawa.om/en/rent/410sqm-office-space-available-for-rent-in-ruwi-near-central-bank-1716447989-8074,410sqm Office space available for rent in Ruwi near central bank,,"1,100 OMR",,,410 sqr mtr,Office Space
https://www.mawa.om/en/rent/excellent-standalone-villa-for-rent-in-al-ghubra-south-ref-499mb-1722847850-8889,Excellent Standalone Villa for Rent in Al Ghubra South | REF 499MB,,"1,200 OMR",9+1,9,,Villa
https://www.mawa.om/en/rent/for-rent-villa-at-al-allam-1603376032-8344,"4 BHK villa for rent in Madinat Al illam, Muscat, Oman","Madinat al Ilam, Muscat, Oman",475 OMR,4,3,500 sqr mtr,Villa
https://www.mawa.om/en/rent/luxury-apartment-for-rent-in-al-mouj-ref-458mb-1722847764-5263,Luxury Apartment for Rent in Al Mouj | REF 458MB,"Al Mouj, Muscat, Oman",500 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/huge-apartment-for-rent-in-al-ghubra-north-ref-45yb-1733137141-7588,Huge Apartment for Rent in Al Ghubra North |REF 45YB,"Ghubrah North, Muscat, Oman",230 OMR,2,3,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/370sqm-showroom-on-ground-floor-available-for-rent-in-ruwi-1716447983-3189,370sqm Showroom on ground floor available for rent in Ruwi,"Ruwi, Muscat, Oman","2,000 OMR",,,370 sqr mtr,Office Space
https://www.mawa.om/en/rent/apartments-and-office-for-rent-in-al-khuwair-ref-577tb-1723985428-6248,Apartments and Office for Rent in Al Khuwair | REF 577TB,"Al Khuwair, Muscat, Oman",260 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/170-sq-m-office-space-in-ghubrah-1704006574-441,170 SQ M Office Space in Ghubrah,"Ghubrah, Muscat, Oman",350 OMR,,,,Office Space
https://www.mawa.om/en/rent/beautiful-5br-maidroom-villa-for-rent-in-madinat-qaboos-1685591151-1883,Beautiful 5BR+ Maidroom Villa for Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",550 OMR,5,6,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-al-seeb-1607594196-8479,For Rent Flat In Al Seeb,"Seeb, Muscat, Oman",180 OMR,1,2,86 sqr mtr,Apartment
https://www.mawa.om/en/rent/stunning-standalone-villa-for-rent-in-bosher-ref-45ic-1749035211-1538,Stunning Standalone Villa for rent in Bosher | REF 45iC,"Bawshar, Muscat, Oman","2,250 OMR",7,9,,Villa
https://www.mawa.om/en/rent/three-bedroom-fully-furnished-apartment-in-al-qurum-1720444357-2961,Three bedroom fully furnished apartment in Al Qurum,"Qurum, Muscat, Oman",850 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/apartment-with-private-garden-for-rent-in-ruwi-ref-147bb-1722847292-4334,Apartment with Private Garden for Rent in Ruwi| REF 147BB,"Ruwi, Muscat, Oman",340 OMR,2,4,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-maabela-1707290287-406,Shop for Rent in Maabela,,500 OMR,,,40 sqr mtr,Apartment
https://www.mawa.om/en/rent/beautiful-spacious-4br-villa-for-rent-at-the-prime-loction-of-gubrah-at-18-nov-street-near-to-all-daily-necessities-such-as-hypermarket-restaurants-malls-petrol-pump-etc-1685592553-3296,"Beautiful & Spacious 4BR Villa for Rent at the prime loction of Gubrah at 18 Nov street near to all daily necessities such as hypermarket, Restaurants, malls, petrol pump etc.","Ghubrah, Muscat, Oman",800 OMR,4,5,,Villa
https://www.mawa.om/en/rent/3br-villa-for-rent-in-madinat-qaboos-orchid-compound-1685591350-1447,3BR Villa for Rent in Madinat Qaboos (Orchid Compound),"Madinat As Sultan Qaboos, Muscat, Oman",500 OMR,3,3,,Villa
https://www.mawa.om/en/rent/commercial-townhouse-for-rent-in-madinat-al-sultan-qaboos-ref-33bc-1747908311-7244,Commercial Townhouse for Rent in Madinat Al Sultan Qaboos| REF 33BC,"Madinat As Sultan Qaboos, Muscat, Oman",850 OMR,5,4,,Commercial Villa
https://www.mawa.om/en/rent/great-townhouse-for-rent-in-al-mawaleh-south-ref-4mc-1746004073-4836,Great Townhouse for Rent in Al Mawaleh South| REF 4MC,"Al Mawaleh South, Muscat, Oman",500 OMR,5,5,,Townhouse
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-mabela-ref-400ta-1-1742289110-3439,Budget Apartment for Rent in Mabela | REF 400TA-1,"Al Maabilah, Muscat, Oman",200 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/brand-new-commercial-villa-for-rent-in-azaiba-ref-752gm-1722845715-5125,Brand New Commercial villa for Rent in Azaiba | REF 752GM,"Azaiba, Muscat, Oman","3,200 OMR",4,4,,Commercial
https://www.mawa.om/en/rent/2-br-nice-apartment-in-ghala-1744721336-1594,2 BR Nice Apartment in Ghala,"Ghala, Muscat, Oman",260 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/1-br-elegant-apartment-juman-two-al-mouj-with-pool-gym-1744722613-2126,"1 BR Elegant Apartment – Juman Two, Al Mouj – with Pool & Gym","Al Mouj, Muscat, Oman",650 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/three-bedroom-villa-with-shared-pool-madinat-qaboos-1630846704-640,"Three bedroom villa with shared pool, Madinat Qaboos","Madinat As Sultan Qaboos, Muscat, Oman",550 OMR,3,1,,Villa
https://www.mawa.om/en/rent/3-1-street-facing-commercial-villa-for-rent-in-the-heart-of-qurm-1727766778-9549,3 + 1 Street-Facing Commercial Villa for Rent in the Heart of Qurm,"Qurum, Muscat, Oman","1,350 OMR",3,3,,Commercial Villa
https://www.mawa.om/en/rent/for-rent-villa-in-al-ansab-1608458455-3865,For Rent Villa in al ansab,"Ansab, Muscat, Oman",600 OMR,4,5,500 sqr mtr,Villa
https://www.mawa.om/en/rent/nice-townhouse-for-rent-in-al-qurum-ref-848ib-1734522776-8828,Nice Townhouse for Rent in Al Qurum| REF 848iB,"Qurum, Muscat, Oman",825 OMR,5,6,300 sqr mtr,Townhouse
https://www.mawa.om/en/rent/office-spaces-for-rent-in-al-azaiba-ref-651nb-1744884777-1211,Office Spaces for Rent in Al Azaiba |REF 651NB,"Azaiba, Muscat, Oman",6 OMR,,,1000 sqr mtr,Commercial
https://www.mawa.om/en/rent/1-br-brand-new-fully-furnished-luxury-apartment-1728280796-4480,1 BR Brand New Fully Furnished Luxury Apartment,"Shatti Al Qurum, Muscat, Oman","1,100 OMR",1,2,,Apartment
https://www.mawa.om/en/rent/four-bedroom-plus-maids-room-villa-in-shatti-al-qurum-1720444393-3932,Four bedroom plus maids room villa in Shatti Al Qurum,"Shatti Al Qurum, Muscat, Oman","1,800 OMR",4,4,,Villa
https://www.mawa.om/en/rent/fully-fitted-grade-a-offices-1612881188-4334,Fully Fitted Grade A Offices,"Al Khuwair, Muscat, Oman",5 OMR,,,,Office Space
https://www.mawa.om/en/rent/3-br-spacious-flat-in-khuwair-service-road-1732600177-3367,3 BR Spacious Flat in Khuwair – Service Road,"Al Khuwair, Muscat, Oman",340 OMR,3,2,,Apartment
https://www.mawa.om/en/rent/affordable-villa-for-rent-in-al-maabilah-south-ref-13tc-1746603802-5859,Affordable Villa for Rent in Al Maabilah South| REF 13TC,"Al Maabilah, Muscat, Oman",380 OMR,6,8,,Villa
https://www.mawa.om/en/rent/showroom-for-rent-in-al-ghubra-north-ref-931yb-1742113283-2008,Showroom for Rent in Al Ghubra North | REF 931YB,"Ghubrah North, Muscat, Oman","6,000 OMR",,,600 sqr mtr,Showroom
https://www.mawa.om/en/rent/duplex-apartment-for-rent-in-azaiba-ref-40mc-1748766248-6204,Duplex Apartment for Rent in Azaiba | REF 40MC,"Azaiba, Muscat, Oman",350 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2-br-lovely-apartment-for-rent-ruwi-close-to-oc-centre-1730785534-1951,2 BR Lovely Apartment for Rent – Ruwi (Close to OC Centre),"Ruwi, Muscat, Oman",220 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/exclusive-two-bedroom-apartment-at-muscat-bay-1747571495-7614,Exclusive  two bedroom apartment at Muscat Bay,"Muscat Bay, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/three-bedroom-plus-studay-3bd-type-apartment-in-lamar-bausher-1693225789-3166,Three bedroom plus studay 3BD type apartment in Lamar Bausher,"Al Khuwair, Muscat, Oman",600 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/beautiful-two-bedroom-apartment-al-khuwair-1728283343-8415,"Beautiful two bedroom apartment, Al Khuwair","Al Khuwair, Muscat, Oman",500 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/100-sqm-excellent-location-shop-for-rent-muscat-hills-1717507100-2892,100 SQM Excellent Location Shop for Rent – Muscat Hills,"Muscat Hills, Muscat, Oman",900 OMR,,,,Shop
https://www.mawa.om/en/rent/excellent-fully-serviced-offices-with-amenities-included-in-ghubrah-1728280740-5958,Excellent Fully serviced Offices with Amenities Included in Ghubrah,,500 OMR,,,,Office Space
https://www.mawa.om/en/rent/80-sqm-400-sqm-private-offices-for-rent-located-in-wattayah-1708261297-6400,80 SQM - 400 SQM Private Offices for Rent Located in Wattayah,"Wattayyah, Muscat, Oman",280 OMR,,,,Office Space
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-al-khuwair-ref-46yb-1722847078-9744,Budget Apartment for Rent in AL Khuwair |REF 46YB,"Al Khuwair, Muscat, Oman",230 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/offices-for-rent-in-mq-ref-452ga-1722847738-2091,Offices for Rent in MQ | REF 452GA,,450 OMR,,,,Commercial
https://www.mawa.om/en/rent/for-rent-flat-in-al-khuwair-1606735534-3172,For Rent Flat In Al Khuwair,"Al Khuwair, Muscat, Oman",250 OMR,2,3,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/five-bedroom-villa-madinat-qaboos-1720444339-5541,"Five bedroom villa, Madinat Qaboos","Madinat As Sultan Qaboos, Muscat, Oman","2,500 OMR",5,7,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-qurum-1606718919-6646,For Rent Flat In Qurum,"Qurum, Muscat, Oman",275 OMR,2,2,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/2bhk-apartments-for-rent-in-ruwi-mbd-1685592860-9277,2BHK Apartments for Rent in Ruwi MBD,"Ruwi, Muscat, Oman",200 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/nice-apartment-for-rent-in-al-ghubra-ref-103mb-1723697927-4607,Nice Apartment for Rent in Al Ghubra | REF 103MB,"Ghubrah, Muscat, Oman",250 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/commercialresidential-2-bedroom-apartment-in-azaiba-for-rent-1723697789-4164,Commercial/Residential 2 Bedroom Apartment in Azaiba FOR RENT,,375 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2-br-maids-room-apartment-in-muscat-bay-with-shared-pool-1738487843-8958,2 BR + Maid’s Room Apartment in Muscat Bay with Shared Pool,"Muscat Bay, Muscat, Oman",700 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/120-sqm-retail-spaces-for-rent-msq-1717505935-4962,120 SQM Retail Spaces for Rent – MSQ,"Madinat As Sultan Qaboos, Muscat, Oman","1,560 OMR",,,,Commercial
https://www.mawa.om/en/rent/two-bedroom-apartment-muscat-hills-1738153298-6959,Two bedroom apartment Muscat Hills,"Muscat Hills, Muscat, Oman",500 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/140-sq-m-office-space-in-prime-location-bausher-1685251205-9829,140 SQ M Office Space in Prime Location – Bausher,"Bawshar, Muscat, Oman","1,260 OMR",,,,Office Space
https://www.mawa.om/en/rent/two-bedroom-flat-for-rent-in-al-qurum-ref-220yb-1722847677-1066,Two Bedroom Flat for Rent in Al Qurum | REF 220YB,"Qurum, Muscat, Oman",270 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/four-bedroom-townhouse-seeb-1738153322-6587,"Four bedroom townhouse, Seeb","Seeb, Muscat, Oman",475 OMR,4,4,,Townhouse
https://www.mawa.om/en/rent/industrial-warehouse-for-rent-in-al-misfah-ref-374tb-1722847630-202,Industrial Warehouse for Rent in Al Misfah| REF 374TB,"Misfah, Muscat, Oman","1,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/2-br-modern-apartment-with-balcony-in-qurum-amenities-included-1744791781-7969,2 BR Modern Apartment with Balcony in Qurum – Amenities Included,"Qurum, Muscat, Oman",425 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/showroom-shop-for-rent-in-ghala-958gh-1722847950-1905,Showroom & Shop for Rent in Ghala | 958GH,"Ghala, Muscat, Oman",800 OMR,,,,Commercial
https://www.mawa.om/en/rent/2-br-elegant-apartment-with-marina-view-in-al-mouj-1745130739-4087,2 BR Elegant Apartment with Marina View in Al Mouj,"Al Mouj, Muscat, Oman","1,200 OMR",2,3,,Apartment
https://www.mawa.om/en/rent/2-bhk-apartments-for-rent-near-school-of-al-khuwair-300-omr-1685535583-4673,2 BHK Apartments For Rent Near School Of Al Khuwair 300 OMR,"Al Khuwair, Muscat, Oman",300 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/3-br-brand-new-villa-al-muna-gardens-bousher-with-private-pool-1744721805-5258,"3 BR Brand New Villa – Al Muna Gardens, Bousher - With Private Pool","Bawshar, Muscat, Oman",850 OMR,3,4,,Villa
https://www.mawa.om/en/rent/beautiful-4brmaidroom-villa-for-rent-in-seeb-1685592581-1333,Beautiful 4BR+maidroom Villa for  Rent in Seeb,"Seeb, Muscat, Oman",420 OMR,4,4,,Villa
https://www.mawa.om/en/rent/2-br-cozy-apartment-al-khuwair-1744721833-6844,2 BR Cozy Apartment– Al Khuwair,"Al Khuwair, Muscat, Oman",230 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-one-bedroom-apartment-muscat-hills-1747571434-6554,"Fully furnished one bedroom apartment, Muscat Hills","Muscat Hills, Muscat, Oman",425 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/two-bedroom-apartment-ground-floor-muscat-hills-1727767405-9230,"Two bedroom apartment, ground floor, Muscat Hills","Muscat Hills, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2-br-maids-room-fully-furnished-apartment-in-ghubra-with-amenities-1745323549-2842,2 BR + Maid’s Room Fully Furnished Apartment in Ghubra with Amenities,,550 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/izz-compound-villas-madinat-al-ilam-1747571383-1583,"Izz Compound, Villas, Madinat Al Ilam","Madinat al Ilam, Muscat, Oman",650 OMR,4,3,,Villa
https://www.mawa.om/en/rent/modern-two-bedroom-apartments-in-madinat-qaboos-1612880521-8423,Modern two-bedroom apartments in Madinat Qaboos,,700 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/for-rent-studio-in-al-azaiba-1607236969-7694,For Rent Studio In Al Azaiba,"Azaiba, Muscat, Oman",170 OMR,1,1,55 sqr mtr,Apartment
https://www.mawa.om/en/rent/four-bedroom-villa-madinat-qaboos-1727767414-1181,"Four bedroom villa, Madinat Qaboos","Madinat As Sultan Qaboos, Muscat, Oman","1,100 OMR",4,5,,Villa
https://www.mawa.om/en/rent/for-rent-penthouse-flat-at-al-mouj-1603965822-5851,For Rent Penthouse Flat At Al Mouj,"Al Mouj, Muscat, Oman","3,000 OMR",4,5,300 sqr mtr,Penthouse
https://www.mawa.om/en/rent/cozy-apartment-for-rent-in-al-mouj-ref-527tb-1722847902-4297,Cozy Apartment for Rent in Al Mouj | REF 527TB,"Al Mouj, Muscat, Oman",475 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/five-bedroom-villa-shatti-al-qurum-1720445437-8025,"Five bedroom villa, Shatti Al Qurum","Shatti Al Qurum, Muscat, Oman","1,550 OMR",5,5,,Villa
https://www.mawa.om/en/rent/for-rent-2-bhk-semi-furnished-hotel-apartments-in-al-qurum-1603960591-3892,For Rent 2 BHK  Semi Furnished Hotel Apartments In Al Qurum,"Qurum, Muscat, Oman",320 OMR,2,3,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/great-shop-for-rent-in-al-maabila-ref-257sb-1722847470-4744,Great Shop for Rent in Al Maabila | REF 257SB,,500 OMR,,1,,Commercial
https://www.mawa.om/en/rent/for-rent-in-darsit-1603972391-2313,For Rent In Darsit,"Darsait, Muscat, Oman",180 OMR,1,2,85 sqr mtr,Apartment
https://www.mawa.om/en/rent/2bhk-flat-for-rent-in-qurum-1685591382-4938,2BHK Flat for Rent in Qurum,,310 OMR,2,2,,Apartment
